csv,label,k,schedule,proof_bytes,prove_s,verify_ms,prove_elems_per_s,delta_size_pct_vs_paper,delta_prove_pct_vs_paper,delta_verify_pct_vs_paper,delta_throughput_pct_vs_paper
csv,2power16,16,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],815440,0.758955,4.793,86350.301067,0.00,0.00,0.00,0.00
csv,2power16,17,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],922592,1.478452,5.234,88654.862862,0.00,0.00,0.00,0.00
csv,2power16,18,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4],974432,2.986177,5.605,87785.808876,0.00,0.00,0.00,0.00
csv,2power16,19,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8],1032032,5.998884,5.858,87397.591718,0.00,0.00,0.00,0.00
csv,2power16,20,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16],1101152,12.100078,6.191,86658.611641,0.00,0.00,0.00,0.00
csv,2power16,21,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32],1236512,24.464373,6.724,85722.694879,0.00,0.00,0.00,0.00
csv,2power16,22,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,64],1374752,49.534538,7.231,84674.334193,0.00,0.00,0.00,0.00
csv,2power16,23,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,128],1605152,101.190977,7.805,82898.774968,0.00,0.00,0.00,0.00
csv,2power16,24,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,256],2016992,212.578897,8.670,78922.302279,0.00,0.00,0.00,0.00
csv,2power16,25,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,512],2106272,482.870091,10.455,69489.563833,0.00,0.00,0.00,0.00
csv,4x4x4,16,[4,4,4,4,4,4,4,4],614864,0.490641,2.343,133572.147626,0.00,0.00,0.00,0.00
csv,4x4x4,17,[4,4,4,4,4,4,4,4,2],745056,0.967922,2.707,135415.887775,0.00,0.00,0.00,0.00
csv,4x4x4,18,[4,4,4,4,4,4,4,4,4],750816,1.901461,2.760,137864.533885,0.00,0.00,0.00,0.00
csv,4x4x4,19,[4,4,4,4,4,4,4,4,8],831456,3.821758,2.986,137185.035166,0.00,0.00,0.00,0.00
csv,4x4x4,20,[4,4,4,4,4,4,4,4,16],854496,7.669200,3.038,136725.600754,0.00,0.00,0.00,0.00
csv,4x4x4,21,[4,4,4,4,4,4,4,4,32],1012896,15.445686,3.400,135775.906423,0.00,0.00,0.00,0.00
csv,4x4x4,22,[4,4,4,4,4,4,4,4,64],1105056,31.064297,3.564,135020.085037,0.00,0.00,0.00,0.00
csv,4x4x4,23,[4,4,4,4,4,4,4,4,128],1358496,62.713825,4.037,133760.108985,0.00,0.00,0.00,0.00
csv,4x4x4,24,[4,4,4,4,4,4,4,4,256],1724256,131.144621,4.572,127929.120204,0.00,0.00,0.00,0.00
csv,4x4x4,25,[4,4,4,4,4,4,4,4,512],1836576,295.735516,5.639,113460.948023,0.00,0.00,0.00,0.00
csv,884,11,[8,8,4,8],387856,0.014123,1.216,145012.535300,0.00,0.00,0.00,0.00
csv,884,12,[8,8,4,16],410896,0.025902,1.266,158136.289700,0.00,0.00,0.00,0.00
csv,884,13,[8,8,4,32],549136,0.051256,1.544,159824.673582,0.00,0.00,0.00,0.00
csv,884,14,[8,8,4,64],641296,0.104976,1.720,156073.335111,0.00,0.00,0.00,0.00
csv,884,15,[8,8,4,128],834256,0.207402,1.991,157992.404860,0.00,0.00,0.00,0.00
csv,884,16,[8,8,4,256],1240336,0.402554,2.586,162800.603212,0.00,0.00,0.00,0.00
csv,884,17,[8,8,4,512],1292176,0.805664,2.661,162688.134252,0.00,0.00,0.00,0.00
csv,884,18,[8,8,4,1024],1292176,1.633204,2.744,160509.056766,0.00,0.00,0.00,0.00
csv,884,19,[8,8,4,2048],1341136,3.230314,2.836,162302.507082,0.00,0.00,0.00,0.00
csv,884,20,[8,8,4,4096],1341136,6.481003,2.795,161792.237988,0.00,0.00,0.00,0.00
csv,884,21,[8,8,4,8192],1392976,12.980362,2.879,161563.447442,0.00,0.00,0.00,0.00
csv,884,22,[8,8,4,16384],1433296,26.337121,3.026,159254.463422,0.00,0.00,0.00,0.00
csv,884,23,[8,8,4,32768],1807696,53.143592,3.565,157847.966834,0.00,0.00,0.00,0.00
csv,884,24,[8,8,4,65536],1807696,108.787195,3.565,154220.503322,0.00,0.00,0.00,0.00
csv,884,25,[8,8,4,131072],1899856,249.679261,3.752,134390.144441,0.00,0.00,0.00,0.00
csv,paper,11,[16,16,8],421824,0.012191,1.028,167986.470527,0.00,0.00,0.00,0.00
csv,paper,12,[16,16,8,2],459856,0.023670,1.241,173044.828961,0.00,0.00,0.00,0.00
csv,paper,13,[16,16,8,4],595216,0.046498,1.461,176177.881508,0.00,0.00,0.00,0.00
csv,paper,14,[16,16,8,8],606736,0.093817,1.533,174637.004398,0.00,0.00,0.00,0.00
csv,paper,15,[16,16,8,16],649936,0.189997,1.595,172466.258657,0.00,0.00,0.00,0.00
csv,paper,16,[16,16,8,32],696016,0.368688,1.620,177754.793192,0.00,0.00,0.00,0.00
csv,paper,17,[16,16,8,64],917776,0.741572,1.982,176748.773069,0.00,0.00,0.00,0.00
csv,paper,18,[16,16,8,128],1122256,1.486061,2.297,176401.905838,0.00,0.00,0.00,0.00
csv,paper,19,[16,16,8,256],1488016,2.977241,3.042,176098.624204,0.00,0.00,0.00,0.00
csv,paper,20,[16,16,8,512],1488016,5.982147,2.848,175284.227310,0.00,0.00,0.00,0.00
csv,paper,21,[16,16,8,1024],1637776,12.000390,3.118,174756.990705,0.00,0.00,0.00,0.00
csv,paper,22,[16,16,8,2048],1637776,24.278257,3.129,172759.684585,0.00,0.00,0.00,0.00
csv,paper,23,[16,16,8,4096],1637776,48.965870,3.140,171315.407765,0.00,0.00,0.00,0.00
csv,paper,24,[16,16,8,8192],1657936,100.204845,3.173,167429.190026,0.00,0.00,0.00,0.00
csv,paper,25,[16,16,8,16384],1787536,230.323886,3.434,145683.682730,0.00,0.00,0.00,0.00
csv,mod16,16,[16,16,16,16],675856,0.381927,1.558,171593.019627,-2.90,3.59,-3.84,-3.47
csv,mod16,17,[16,16,16,16,2],909728,0.744123,2.011,176142.952197,-0.88,0.34,1.48,-0.34
csv,mod16,18,[16,16,16,16,4],915488,1.483141,2.066,176749.175155,-18.42,-0.20,-10.08,0.20
csv,mod16,19,[16,16,16,16,8],927008,2.971513,2.106,176438.068635,-37.70,-0.19,-30.78,0.19
csv,mod16,20,[16,16,16,16,16],950048,5.965706,2.137,175767.286564,-36.15,-0.27,-24.96,0.28
csv,mod16,21,[16,16,16,16,32],1212128,12.026267,2.585,174380.955242,-25.99,0.22,-17.10,-0.22
csv,mod16,22,[16,16,16,16,64],1304288,24.188860,2.726,173398.164597,-20.36,-0.37,-12.87,0.37
csv,mod16,23,[16,16,16,16,128],1488608,48.963779,3.012,171322.723215,-9.11,-0.00,-4.05,0.00
csv,mod16,24,[16,16,16,16,256],1854368,100.686151,3.564,166628.834860,11.85,0.48,12.31,-0.48
csv,mod16,25,[16,16,16,16,512],2070368,229.851477,3.875,145983.103821,15.82,-0.21,12.83,0.21
csv,uni32x3,15,[32,32,32],764544,0.185778,1.674,176382.682814,17.63,-2.22,4.98,2.27
csv,uni32x3,16,[32,32,32,2],1050256,0.356679,2.120,183739.591207,50.90,-3.26,30.84,3.37
csv,uni32x3,17,[32,32,32,4],1099216,0.716300,2.197,182984.740251,19.77,-3.41,10.83,3.53
csv,uni32x3,18,[32,32,32,8],1110736,1.424965,2.184,183965.274034,-1.03,-4.11,-4.95,4.29
csv,uni32x3,19,[32,32,32,16],1133776,2.874128,2.278,182416.371157,-23.81,-3.46,-25.12,3.59
csv,uni32x3,20,[32,32,32,32],1179856,5.766055,2.326,181853.289328,-20.71,-3.61,-18.33,3.75
csv,uni32x3,21,[32,32,32,64],1583056,11.594504,3.051,180874.670485,-3.34,-3.38,-2.14,3.50
