csv,label,k,schedule,proof_bytes,prove_s,verify_ms,prove_elems_per_s,delta_size_pct_vs_paper,delta_prove_pct_vs_paper,delta_verify_pct_vs_paper,delta_throughput_pct_vs_paper
csv,2power16,16,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],327008,0.212888,1.523,307843.285202,0.00,0.00,0.00,0.00
csv,2power16,17,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],372504,0.426212,1.738,307527.649328,0.00,0.00,0.00,0.00
csv,2power16,18,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4],395544,0.860730,1.855,304560.156319,0.00,0.00,0.00,0.00
csv,2power16,19,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8],421144,1.743281,1.964,300747.893093,0.00,0.00,0.00,0.00
csv,2power16,20,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16],451864,3.529186,2.075,297115.570395,0.00,0.00,0.00,0.00
csv,2power16,21,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,32],512024,7.112377,2.243,294859.503477,0.00,0.00,0.00,0.00
csv,2power16,22,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,64],573464,14.432857,2.442,290608.015263,0.00,0.00,0.00,0.00
csv,2power16,23,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,128],675864,29.403475,2.650,285293.082263,0.00,0.00,0.00,0.00
csv,2power16,24,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,256],858904,60.733481,2.975,276243.281751,0.00,0.00,0.00,0.00
csv,2power16,25,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,512],898584,129.698204,3.206,258711.616059,0.00,0.00,0.00,0.00
csv,4x4x4,16,[4,4,4,4,4,4,4,4],254880,0.140095,0.870,467798.521712,0.00,0.00,0.00,0.00
csv,4x4x4,17,[4,4,4,4,4,4,4,4,2],310616,0.283155,1.031,462898.343869,0.00,0.00,0.00,0.00
csv,4x4x4,18,[4,4,4,4,4,4,4,4,4],313176,0.569769,1.063,460088.581830,0.00,0.00,0.00,0.00
csv,4x4x4,19,[4,4,4,4,4,4,4,4,8],349016,1.147852,1.167,456755.865192,0.00,0.00,0.00,0.00
csv,4x4x4,20,[4,4,4,4,4,4,4,4,16],359256,2.306081,1.202,454700.354664,0.00,0.00,0.00,0.00
csv,4x4x4,21,[4,4,4,4,4,4,4,4,32],429656,4.652738,1.355,450735.021430,0.00,0.00,0.00,0.00
csv,4x4x4,22,[4,4,4,4,4,4,4,4,64],470616,9.390180,1.322,446669.201764,0.00,0.00,0.00,0.00
csv,4x4x4,23,[4,4,4,4,4,4,4,4,128],583256,19.068222,1.631,439926.076564,0.00,0.00,0.00,0.00
csv,4x4x4,24,[4,4,4,4,4,4,4,4,256],745816,38.814295,1.834,432243.219616,0.00,0.00,0.00,0.00
csv,4x4x4,25,[4,4,4,4,4,4,4,4,512],795736,84.500080,1.947,397093.495051,0.00,0.00,0.00,0.00
csv,884,11,[8,8,4,8],162496,0.004048,0.445,505944.477040,0.00,0.00,0.00,0.00
csv,884,12,[8,8,4,16],172736,0.007300,0.459,561057.461818,0.00,0.00,0.00,0.00
csv,884,13,[8,8,4,32],234176,0.014303,0.556,572763.634879,0.00,0.00,0.00,0.00
csv,884,14,[8,8,4,64],275136,0.029077,0.621,563467.800398,0.00,0.00,0.00,0.00
csv,884,15,[8,8,4,128],360896,0.058876,0.711,556561.127551,0.00,0.00,0.00,0.00
csv,884,16,[8,8,4,256],541376,0.116251,0.958,563746.900558,0.00,0.00,0.00,0.00
csv,884,17,[8,8,4,512],564416,0.235193,1.015,557294.312981,0.00,0.00,0.00,0.00
csv,884,18,[8,8,4,1024],564416,0.474582,1.016,552367.752806,0.00,0.00,0.00,0.00
csv,884,19,[8,8,4,2048],586176,0.963130,1.076,544358.639114,0.00,0.00,0.00,0.00
csv,884,20,[8,8,4,4096],586176,2.008772,1.081,521998.601049,0.00,0.00,0.00,0.00
csv,884,21,[8,8,4,8192],609216,4.058253,1.164,516762.267209,0.00,0.00,0.00,0.00
csv,884,22,[8,8,4,16384],627136,7.963669,1.180,526679.880997,0.00,0.00,0.00,0.00
csv,884,23,[8,8,4,32768],793536,16.151779,1.381,519361.248600,0.00,0.00,0.00,0.00
csv,884,24,[8,8,4,65536],793536,32.676294,1.388,513436.930985,0.00,0.00,0.00,0.00
csv,884,25,[8,8,4,131072],834496,69.527844,1.474,482604.238977,0.00,0.00,0.00,0.00
csv,paper,11,[16,16,8],179720,0.003520,0.411,581818.181818,0.00,0.00,0.00,0.00
csv,paper,12,[16,16,8,2],194496,0.006810,0.460,601472.049979,0.00,0.00,0.00,0.00
csv,paper,13,[16,16,8,4],254656,0.013394,0.563,611620.977763,0.00,0.00,0.00,0.00
csv,paper,14,[16,16,8,8],259776,0.026963,0.573,607640.936426,0.00,0.00,0.00,0.00
csv,paper,15,[16,16,8,16],278976,0.054132,0.613,605333.708957,0.00,0.00,0.00,0.00
csv,paper,16,[16,16,8,32],299456,0.108398,0.647,604585.874636,0.00,0.00,0.00,0.00
csv,paper,17,[16,16,8,64],398016,0.218809,0.779,599025.177379,0.00,0.00,0.00,0.00
csv,paper,18,[16,16,8,128],488896,0.442248,0.900,592752.717081,0.00,0.00,0.00,0.00
csv,paper,19,[16,16,8,256],651456,0.893622,1.082,586700.133474,0.00,0.00,0.00,0.00
csv,paper,20,[16,16,8,512],651456,1.809719,1.095,579413.856721,0.00,0.00,0.00,0.00
csv,paper,21,[16,16,8,1024],718016,3.642409,1.213,575759.581157,0.00,0.00,0.00,0.00
csv,paper,22,[16,16,8,2048],718016,7.439742,1.232,563770.122508,0.00,0.00,0.00,0.00
csv,paper,23,[16,16,8,4096],718016,15.115818,1.219,554955.610077,0.00,0.00,0.00,0.00
csv,paper,24,[16,16,8,8192],726976,30.438284,1.248,551187.976331,0.00,0.00,0.00,0.00
